timestamp_utc,actuator_name,power_W,Tmotor_degC,Tambient_degC,Tbatt_min_degC,Tbatt_max_degC
2026-05-17 00:02:36,left_elbow,0.0019,48.16,null,null,null
2026-05-17 00:02:36,left_shoulder_j1,0.0047,50.37,null,null,null
2026-05-17 00:02:36,left_shoulder_j2,0.0021,51.51,null,null,null
2026-05-17 00:02:36,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:02:36,left_wrist_pitch,7.0E-4,58.45,null,null,null
2026-05-17 00:02:36,left_wrist_roll,7.0E-4,52.47,null,null,null
2026-05-17 00:02:36,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:02:40,left_elbow,0.0018,48.16,null,null,null
2026-05-17 00:02:40,left_shoulder_j1,0.0049,50.37,null,null,null
2026-05-17 00:02:40,left_shoulder_j2,0.0017,51.51,null,null,null
2026-05-17 00:02:40,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:02:40,left_wrist_pitch,7.0E-4,58.45,null,null,null
2026-05-17 00:02:40,left_wrist_roll,7.0E-4,52.47,null,null,null
2026-05-17 00:02:40,left_wrist_yaw,6.0E-4,61.09,null,null,null
2026-05-17 00:02:44,left_elbow,0.0019,48.16,null,null,null
2026-05-17 00:02:44,left_shoulder_j1,0.0049,50.36,null,null,null
2026-05-17 00:02:44,left_shoulder_j2,0.0015,51.51,null,null,null
2026-05-17 00:02:44,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:02:44,left_wrist_pitch,7.0E-4,58.45,null,null,null
2026-05-17 00:02:44,left_wrist_roll,7.0E-4,52.47,null,null,null
2026-05-17 00:02:44,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:02:48,left_elbow,0.0018,48.16,null,null,null
2026-05-17 00:02:48,left_shoulder_j1,0.0049,50.36,null,null,null
2026-05-17 00:02:48,left_shoulder_j2,0.0019,51.51,null,null,null
2026-05-17 00:02:48,left_upper_arm_twist,0.002,46.49,null,null,null
2026-05-17 00:02:48,left_wrist_pitch,7.0E-4,58.45,null,null,null
2026-05-17 00:02:48,left_wrist_roll,7.0E-4,52.46,null,null,null
2026-05-17 00:02:48,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:02:52,left_elbow,0.0019,48.16,null,null,null
2026-05-17 00:02:52,left_shoulder_j1,0.0049,50.35,null,null,null
2026-05-17 00:02:52,left_shoulder_j2,0.0019,51.51,null,null,null
2026-05-17 00:02:52,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:02:52,left_wrist_pitch,7.0E-4,58.45,null,null,null
2026-05-17 00:02:52,left_wrist_roll,7.0E-4,52.46,null,null,null
2026-05-17 00:02:52,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:02:56,left_elbow,0.0019,48.16,null,null,null
2026-05-17 00:02:56,left_shoulder_j1,0.0049,50.35,null,null,null
2026-05-17 00:02:56,left_shoulder_j2,0.0016,51.52,null,null,null
2026-05-17 00:02:56,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:02:56,left_wrist_pitch,7.0E-4,58.45,null,null,null
2026-05-17 00:02:56,left_wrist_roll,7.0E-4,52.46,null,null,null
2026-05-17 00:02:56,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:03:00,left_elbow,0.0018,48.16,null,null,null
2026-05-17 00:03:00,left_shoulder_j1,0.0049,50.34,null,null,null
2026-05-17 00:03:00,left_shoulder_j2,0.0015,51.52,null,null,null
2026-05-17 00:03:00,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:03:00,left_wrist_pitch,7.0E-4,58.45,null,null,null
2026-05-17 00:03:00,left_wrist_roll,7.0E-4,52.46,null,null,null
2026-05-17 00:03:00,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:03:04,left_elbow,0.0018,48.16,null,null,null
2026-05-17 00:03:04,left_shoulder_j1,0.0049,50.33,null,null,null
2026-05-17 00:03:04,left_shoulder_j2,0.0019,51.52,null,null,null
2026-05-17 00:03:04,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:03:04,left_wrist_pitch,7.0E-4,58.46,null,null,null
2026-05-17 00:03:04,left_wrist_roll,7.0E-4,52.46,null,null,null
2026-05-17 00:03:04,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:03:08,left_elbow,0.0019,48.16,28.46,37.46,40.85
2026-05-17 00:03:08,left_shoulder_j1,0.005,50.33,28.46,37.46,40.85
2026-05-17 00:03:08,left_shoulder_j2,0.0019,51.52,28.46,37.46,40.85
2026-05-17 00:03:08,left_upper_arm_twist,0.0019,46.49,28.46,37.46,40.85
2026-05-17 00:03:08,left_wrist_pitch,7.0E-4,58.46,28.46,37.46,40.85
2026-05-17 00:03:08,left_wrist_roll,7.0E-4,52.46,28.46,37.46,40.85
2026-05-17 00:03:08,left_wrist_yaw,7.0E-4,61.09,28.46,37.46,40.85
2026-05-17 00:03:12,left_elbow,0.0018,48.16,null,null,null
2026-05-17 00:03:12,left_shoulder_j1,0.0049,50.32,null,null,null
2026-05-17 00:03:12,left_shoulder_j2,0.0015,51.52,null,null,null
2026-05-17 00:03:12,left_upper_arm_twist,0.002,46.49,null,null,null
2026-05-17 00:03:12,left_wrist_pitch,7.0E-4,58.46,null,null,null
2026-05-17 00:03:12,left_wrist_roll,7.0E-4,52.46,null,null,null
2026-05-17 00:03:12,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:03:16,left_elbow,0.0019,48.16,null,null,null
2026-05-17 00:03:16,left_shoulder_j1,0.005,50.32,null,null,null
2026-05-17 00:03:16,left_shoulder_j2,0.0018,51.52,null,null,null
2026-05-17 00:03:16,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:03:16,left_wrist_pitch,7.0E-4,58.47,null,null,null
2026-05-17 00:03:16,left_wrist_roll,7.0E-4,52.46,null,null,null
2026-05-17 00:03:16,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:03:20,left_elbow,0.0019,48.15,null,null,null
2026-05-17 00:03:20,left_shoulder_j1,0.0051,50.31,null,null,null
2026-05-17 00:03:20,left_shoulder_j2,0.002,51.53,null,null,null
2026-05-17 00:03:20,left_upper_arm_twist,0.0018,46.49,null,null,null
