timestamp_utc,J,power_W,real_power_W,Tmotor_degC,Tamb_filled,Tbatt_max_filled
2026-05-21 17:11:08,J1,0.004,0.0008295607072691552,40.4,24.9,35.94
2026-05-21 17:11:08,J2,1.1566,0.24387599506483304,39.29,24.9,35.94
2026-05-21 17:11:08,TWIST,0.0175,0.0036220530451866405,34.25,24.9,35.94
2026-05-21 17:11:08,PITCH,0.0137,0.01327570373280943,39.52,24.9,35.94
2026-05-21 17:11:08,ROLL,0.001,0.0009579253438113949,36.38,24.9,35.94
2026-05-21 17:11:08,YAW,0.0189,0.018423601178781925,41.15,24.9,35.94
2026-05-21 17:11:12,ROLL,0.0007,0.0006706220039292731,36.41,24.9,35.94
2026-05-21 17:11:12,PITCH,0.0114,0.01104895166994106,39.57,24.9,35.94
2026-05-21 17:11:12,TWIST,0.018,0.003725678899803536,34.26,24.9,35.94
2026-05-21 17:11:12,YAW,0.0203,0.019792619646365417,41.21,24.9,35.94
2026-05-21 17:11:12,J1,0.0052,0.0010785073791748526,40.42,24.9,35.94
2026-05-21 17:11:12,ELBOW,0.0501,0.010344726742632612,33.61,24.9,35.94
2026-05-21 17:11:12,J2,1.1426,0.24093281131630653,39.3,24.9,35.94
2026-05-21 17:11:16,ROLL,0.0006,0.0005748825147347741,36.44,24.9,35.94
2026-05-21 17:11:16,PITCH,0.0101,0.009790055009823183,39.6,24.9,35.94
2026-05-21 17:11:16,TWIST,0.0162,0.003353235772102161,34.27,24.9,35.94
2026-05-21 17:11:16,YAW,0.0189,0.018429616502946958,41.24,24.9,35.94
2026-05-21 17:11:16,J1,0.0039,0.000808909956777996,40.43,24.9,35.94
2026-05-21 17:11:16,ELBOW,0.043,0.008879038742632612,33.62,24.9,35.94
2026-05-21 17:11:16,J2,1.1198,0.236133744,39.31,24.9,35.94
2026-05-21 17:11:20,ELBOW,0.0431,0.008900351528487229,33.64,24.9,35.94
2026-05-21 17:11:20,J1,0.004,0.0008296814145383104,40.44,24.9,35.94
2026-05-21 17:11:20,J2,1.1278,0.23782940045579565,39.32,24.9,35.94
2026-05-21 17:11:20,TWIST,0.019,0.003933100039292731,34.29,24.9,35.94
2026-05-21 17:11:20,PITCH,0.0106,0.010276210609037328,39.64,24.9,35.94
2026-05-21 17:11:20,ROLL,0.0005,0.00047912180746561894,36.47,24.9,35.94
2026-05-21 17:11:20,YAW,0.0208,0.020286007072691552,41.29,24.9,35.94
2026-05-21 17:11:24,ROLL,0.0008,0.0007666514734774068,36.49,24.9,35.94
2026-05-21 17:11:24,YAW,0.0208,0.020289684872298628,41.34,24.9,35.94
2026-05-21 17:11:24,PITCH,0.0114,0.011053386247544206,39.68,24.9,35.94
2026-05-21 17:11:24,J1,0.0074,0.0015350222711198428,40.46,24.9,35.94
2026-05-21 17:11:24,J2,1.1299,0.23828965004322203,39.34,24.9,35.94
2026-05-21 17:11:24,ELBOW,0.0443,0.009148839481335953,33.66,24.9,35.94
2026-05-21 17:11:24,TWIST,0.0167,0.0034571165422396855,34.3,24.9,35.94
2026-05-21 17:11:28,ELBOW,0.045,0.009294096660117877,33.68,24.9,35.94
2026-05-21 17:11:28,J1,0.0053,0.0010994478271119845,40.47,24.9,35.94
2026-05-21 17:11:28,J2,1.1688,0.24650244589390968,39.35,24.9,35.94
2026-05-21 17:11:28,TWIST,0.0175,0.0036228616895874264,34.31,24.9,35.94
2026-05-21 17:11:28,PITCH,0.012,0.011637265225933204,39.73,24.9,35.94
2026-05-21 17:11:28,ROLL,0.0011,0.0010542624754420432,36.52,24.9,35.94
2026-05-21 17:11:28,YAW,0.0176,0.017170684479371316,41.38,24.9,35.94
2026-05-21 17:11:32,YAW,0.0189,0.018441647151277017,41.42,24.9,35.94
2026-05-21 17:11:32,ROLL,0.0012,0.0011502318271119842,36.55,24.9,35.94
2026-05-21 17:11:32,PITCH,0.0131,0.012705404322200393,39.76,24.9,35.94
2026-05-21 17:11:32,J1,0.0025,0.000518626326129666,40.48,24.9,35.94
2026-05-21 17:11:32,J2,1.1226,0.23676741161493126,39.36,24.9,35.94
2026-05-21 17:11:32,ELBOW,0.0419,0.008654482043222002,33.7,24.9,35.94
2026-05-21 17:11:32,TWIST,0.0166,0.0034367987740667977,34.33,24.9,35.94
2026-05-21 17:11:36,ROLL,0.0003,0.00028757917485265226,36.57,24.9,35.94
2026-05-21 17:11:36,YAW,0.0202,0.01971369194499018,41.47,24.9,35.94
2026-05-21 17:11:36,PITCH,0.0124,0.01202780510805501,39.79,24.9,35.94
2026-05-21 17:11:36,J1,0.0041,0.0008505781060903733,40.49,24.9,35.94
2026-05-21 17:11:36,J2,1.1238,0.2370378130609037,39.38,24.9,35.94
2026-05-21 17:11:36,ELBOW,0.0401,0.008282999277013751,33.71,24.9,35.94
2026-05-21 17:11:36,TWIST,0.017,0.003519744125736739,34.34,24.9,35.94
2026-05-21 17:11:40,ELBOW,0.0424,0.008758737100196465,33.73,24.9,35.94
2026-05-21 17:11:40,J1,0.0047,0.0009750884086444009,40.5,24.9,35.94
2026-05-21 17:11:40,J2,1.1444,0.241391686978389,39.39,24.9,35.94
2026-05-21 17:11:40,TWIST,0.0206,0.004265260353634578,34.35,24.9,35.94
2026-05-21 17:11:40,PITCH,0.0116,0.011253458546168958,39.83,24.9,35.94
2026-05-21 17:11:40,ROLL,0.0005,0.000479351669941061,36.6,24.9,35.94
