timestamp_utc,actuator_name,power_W,Tmotor_degC,Tambient_degC,Tbatt_min_degC,Tbatt_max_degC
2026-06-17 00:50:28,left_wrist_yaw,0.0576,53.59,null,null,null
2026-06-17 00:50:32,left_elbow,1.6359,39.48,null,null,null
2026-06-17 00:50:32,left_shoulder_j1,3.7955,44.42,null,null,null
2026-06-17 00:50:32,left_shoulder_j2,27.3258,41.88,null,null,null
2026-06-17 00:50:32,left_upper_arm_twist,0.2202,36.73,null,null,null
2026-06-17 00:50:32,left_wrist_pitch,0.0844,51.07,null,null,null
2026-06-17 00:50:32,left_wrist_roll,0.0677,44.46,null,null,null
2026-06-17 00:50:32,left_wrist_yaw,0.0174,53.6,null,null,null
2026-06-17 00:50:36,left_elbow,4.2968,39.53,null,null,null
2026-06-17 00:50:36,left_shoulder_j1,4.1328,44.45,null,null,null
2026-06-17 00:50:36,left_shoulder_j2,38.7295,42.26,null,null,null
2026-06-17 00:50:36,left_upper_arm_twist,0.0847,36.74,null,null,null
2026-06-17 00:50:36,left_wrist_pitch,0.0749,51.11,null,null,null
2026-06-17 00:50:36,left_wrist_roll,0.0486,44.47,null,null,null
2026-06-17 00:50:36,left_wrist_yaw,0.0256,53.61,null,null,null
2026-06-17 00:50:40,left_elbow,97.8977,39.8,null,null,null
2026-06-17 00:50:40,left_shoulder_j1,13.1484,44.48,null,null,null
2026-06-17 00:50:40,left_shoulder_j2,169.9559,42.81,null,null,null
2026-06-17 00:50:40,left_upper_arm_twist,20.3671,36.81,null,null,null
2026-06-17 00:50:40,left_wrist_pitch,8.085,51.22,null,null,null
2026-06-17 00:50:40,left_wrist_roll,1.6707,44.51,null,null,null
2026-06-17 00:50:40,left_wrist_yaw,0.1634,53.63,null,null,null
2026-06-17 00:50:44,left_elbow,2.2378,40.16,null,null,null
2026-06-17 00:50:44,left_shoulder_j1,1.0681,44.5,null,null,null
2026-06-17 00:50:44,left_shoulder_j2,0.9657,43.34,null,null,null
2026-06-17 00:50:44,left_upper_arm_twist,0.1267,36.93,null,null,null
2026-06-17 00:50:44,left_wrist_pitch,0.2502,51.44,null,null,null
2026-06-17 00:50:44,left_wrist_roll,0.072,44.58,null,null,null
2026-06-17 00:50:44,left_wrist_yaw,0.0907,53.67,null,null,null
2026-06-17 00:50:48,left_elbow,1.0562,40.23,25.39,33.75,35.23
2026-06-17 00:50:48,left_shoulder_j1,0.9454,44.54,25.39,33.75,35.23
2026-06-17 00:50:48,left_shoulder_j2,0.8083,43.41,25.39,33.75,35.23
2026-06-17 00:50:48,left_upper_arm_twist,0.2391,36.96,25.39,33.75,35.23
2026-06-17 00:50:48,left_wrist_pitch,0.0257,51.48,25.39,33.75,35.23
2026-06-17 00:50:48,left_wrist_roll,0.088,44.6,25.39,33.75,35.23
2026-06-17 00:50:48,left_wrist_yaw,0.0863,53.69,25.39,33.75,35.23
2026-06-17 00:50:52,left_elbow,1.1492,40.2,null,null,null
2026-06-17 00:50:52,left_shoulder_j1,0.9746,44.57,null,null,null
2026-06-17 00:50:52,left_shoulder_j2,0.2249,43.3,null,null,null
2026-06-17 00:50:52,left_upper_arm_twist,0.023,36.96,null,null,null
2026-06-17 00:50:52,left_wrist_pitch,0.0405,51.46,null,null,null
2026-06-17 00:50:52,left_wrist_roll,0.0344,44.61,null,null,null
2026-06-17 00:50:52,left_wrist_yaw,0.0764,53.7,null,null,null
2026-06-17 00:50:56,left_elbow,2.6124,40.15,null,null,null
2026-06-17 00:50:56,left_shoulder_j1,1.2591,44.57,null,null,null
2026-06-17 00:50:56,left_shoulder_j2,1.2634,43.15,null,null,null
2026-06-17 00:50:56,left_upper_arm_twist,0.2074,36.94,null,null,null
2026-06-17 00:50:56,left_wrist_pitch,0.1466,51.44,null,null,null
2026-06-17 00:50:56,left_wrist_roll,0.0833,44.61,null,null,null
2026-06-17 00:50:56,left_wrist_yaw,0.164,53.71,null,null,null
2026-06-17 00:51:00,left_elbow,3.8247,40.11,null,null,null
2026-06-17 00:51:00,left_shoulder_j1,0.5688,44.58,null,null,null
2026-06-17 00:51:00,left_shoulder_j2,2.9281,43.0,null,null,null
2026-06-17 00:51:00,left_upper_arm_twist,0.2654,36.94,null,null,null
2026-06-17 00:51:00,left_wrist_pitch,0.1515,51.41,null,null,null
2026-06-17 00:51:00,left_wrist_roll,0.0516,44.62,null,null,null
2026-06-17 00:51:00,left_wrist_yaw,0.1249,53.72,null,null,null
2026-06-17 00:51:04,left_elbow,2.6827,40.08,null,null,null
