timestamp_utc,J,power_W,real_power_W,Tmotor_degC,Tamb_filled,Tbatt_max_filled
2026-06-16 16:44:28,J2,10.75,2.521031709233792,70.01,26.66,39.64
2026-06-16 16:44:28,TWIST,0.1433,0.03120780080157171,48.28,26.66,39.64
2026-06-16 16:44:28,PITCH,0.0872,0.09343282986247545,68.49,26.66,39.64
2026-06-16 16:44:28,ROLL,0.0427,0.04290871827111985,49.66,26.66,39.64
2026-06-16 16:44:28,YAW,0.0414,0.042953679371316306,58.89,26.66,39.64
2026-06-16 16:44:32,PITCH,0.0623,0.06664068212180747,67.98,26.66,39.64
2026-06-16 16:44:32,ROLL,0.038,0.03816827504911591,49.53,26.66,39.64
2026-06-16 16:44:32,TWIST,0.0603,0.013115849445972496,47.93,26.66,39.64
2026-06-16 16:44:32,YAW,0.0096,0.009957557563850689,58.81,26.66,39.64
2026-06-16 16:44:32,J1,0.1175,0.025069522986247546,48.31,26.66,39.64
2026-06-16 16:44:32,J2,3.982,0.9306783597642438,68.98,26.66,39.64
2026-06-16 16:44:32,ELBOW,0.3941,0.08732017178781926,53.2,26.66,39.64
2026-06-16 16:44:36,ELBOW,0.3133,0.0692026888330059,52.31,26.66,39.64
2026-06-16 16:44:36,J1,0.9632,0.20549154803929273,48.29,26.66,39.64
2026-06-16 16:44:36,J2,1.6069,0.3735620096817289,67.36,26.66,39.64
2026-06-16 16:44:36,TWIST,0.226,0.0490684806286837,47.42,26.66,39.64
2026-06-16 16:44:36,PITCH,0.084,0.08958525736738703,67.08,26.66,39.64
2026-06-16 16:44:36,ROLL,0.1246,0.12508126444007858,49.37,26.66,39.64
2026-06-16 16:44:36,YAW,0.0368,0.03816022632612967,58.73,26.66,39.64
2026-06-16 16:44:40,YAW,1.7969,1.8628098683693517,58.65,26.66,39.64
2026-06-16 16:44:40,ROLL,4.3238,4.337901194499017,49.2,26.66,39.64
2026-06-16 16:44:40,PITCH,32.2699,34.31856316031434,66.23,26.66,39.64
2026-06-16 16:44:40,ELBOW,39.6888,8.736326726664046,51.32,26.66,39.64
2026-06-16 16:44:40,J2,48.1482,11.119029364998035,65.36,26.66,39.64
2026-06-16 16:44:40,J1,43.5716,9.296662566223967,48.32,26.66,39.64
2026-06-16 16:44:40,TWIST,50.6751,10.978237734695483,46.8,26.66,39.64
2026-06-16 16:44:44,YAW,0.1586,0.16445106247544203,58.71,26.66,39.64
2026-06-16 16:44:44,ROLL,0.2,0.20066640471512773,49.22,26.66,39.64
2026-06-16 16:44:44,PITCH,3.6199,3.8590552007858543,66.96,26.66,39.64
