t_s,Tm_ELBOW,Tm_J1,Tm_J2,Tm_PITCH,Tm_ROLL,Tm_TWIST,Tm_YAW,P_ELBOW,P_J1,P_J2,P_PITCH,P_ROLL,P_TWIST,P_YAW,Ts_humerus_u,Ts_humerus_l,Ts_forearm_u,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb
1152.0,61.41952478918452,108.50521606512325,,,,59.1469948366638,,0.0,77.1844207481539,0.0,0.0,0.0,0.0,0.0,27.938425120772923,37.48925120772943,40.7048599033816,30.493444444444417,39.438705314009624,39.71226570048306,22.399096618357465
1154.0,61.392954443684026,108.55116148831993,,,,59.116417642156605,,6.874997333333334e-05,76.88866245994666,0.0,0.0,0.0,0.00016874997333333333,0.0,27.95179710144925,37.50247342995166,40.693270531400934,30.49658454106277,39.45147826086953,39.73516908212556,22.403797101449253
1156.0,61.36707237183516,108.59444107982665,,,,59.085690516119485,,0.0001,77.51691009306892,0.0,0.0,0.0,7.810653845454712e-05,0.0,27.965256038647315,37.51036231884054,40.68102898550721,30.500647342995137,39.46460386473426,39.759444444444405,22.408637681159398
1158.0,61.34179874811222,108.6408268723686,,,,59.05521991699628,,0.0,77.19823388526025,0.0,0.0,0.0,0.0,0.0,27.97889855072461,37.51599999999997,40.668111111111074,30.503164251207696,39.47887922705309,39.78131884057968,22.408937198067612
1160.0,61.316470654353836,108.68295402755219,,,,59.02491378271861,,0.0,77.08862496,0.0,0.0,0.0,0.00016300006400000002,0.0,27.992251207729442,37.51955072463765,40.655096618357454,30.50349275362316,39.492705314009626,39.798275362318805,22.404285024154568
1162.0,61.291270456308,108.72356605888059,,,,58.99474450134723,,0.0,77.06645136911091,0.0,0.0,0.0,0.00013702133407700486,0.0,28.006666666666643,37.51879710144924,40.64196135265697,30.50459420289852,39.50565700483088,39.81262318840576,22.400367149758434
1164.0,61.266072686552704,108.77724561860465,,,,58.96460326964737,,0.0,77.50036278264868,0.0,0.0,0.0,7.627110554435455e-05,0.0,28.021671497584517,37.51509178743958,40.62807729468595,30.50638164251205,39.51905314009658,39.826067632850204,22.393903381642488
1166.0,61.240819739039,108.83234774180676,,,,58.934659930925655,,0.0,76.762508612864,0.0,0.0,0.0,0.0,0.0,28.039188405797077,37.51335748792266,40.613420289855036,30.511164251207703,39.53599033816421,39.83548792270528,22.379821256038625
1168.0,61.216061420265774,108.87895506565938,,,,58.904556972057314,,0.0,77.4544904423267,0.0,0.0,0.0,7.336674625391076e-05,0.0,28.05931400966181,37.51673913043474,40.59857004830914,30.519425120772915,39.55716908212557,39.84136714975842,22.35955555555553
1170.0,61.19149905004598,108.92087116574174,,,,58.87448435949025,,0.00013721963416118122,77.08006506645667,0.0,0.0,0.0,6.860981708059061e-05,0.0,28.080318840579686,37.52363768115938,40.58228019323668,30.530425120772918,39.58028985507242,39.84657004830915,22.3410144927536
1172.0,61.16751085023366,108.96432505091326,,,,58.84451991687999,,0.0,77.25050887928163,0.0,0.0,0.0,6.479595102040817e-05,0.0,28.104695652173888,37.533724637681125,40.56570048309175,30.5445990338164,39.60544927536228,39.85213526570045,22.32842028985505
1174.0,61.14351653449674,109.01066045009424,,,,58.814819208963904,,0.0,77.40630112812308,0.0,0.0,0.0,0.0002,0.0,28.130714975845386,37.548512077294646,40.54998067632847,30.55868115942026,39.633314009661795,39.857893719806725,22.316342995169062
1176.0,61.11970355735362,109.05948411855653,,,,58.78531370768756,,0.0,77.62321029132549,0.0,0.0,0.0,3.382349803921569e-05,0.0,28.158473429951663,37.568956521739096,40.53509661835746,30.57596135265698,39.6615024154589,39.864898550724604,22.301734299516884
