t_s,Tm_J1,P_J1,Tm_J2,P_J2,Tm_TWIST,P_TWIST,Tm_ELBOW,P_ELBOW,Tm_ROLL,P_ROLL,Tm_PITCH,P_PITCH,Tm_YAW,P_YAW,Ts_humerus_u,Ts_forearm_u,Ts_humerus_l,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb,T_torso
8021.999999999999,70.38987924688969,11.95997593987244,91.41356129906508,9.273680256935256,98.22163827429202,15.964165227850506,107.4448961225809,15.322939712553543,115.4874428853438,14.839542387441432,109.79950123049206,10.554376043945098,104.5553290086382,12.979932858140693,48.139900004850055,57.789900004850054,54.9,53.8,90.65,85.04495000242503,29.3,48.202674865722656
8023.999999999999,70.28195059861794,11.859441873502092,91.42074441993722,9.246161999606352,98.2356240590679,15.81171047185778,107.43042222993618,15.295593705482318,115.5050092478293,14.905948172781343,109.80292765293296,10.584635621285186,104.54855734242234,12.854590563035648,48.044950002425026,57.69495000242503,54.9,53.794950002425026,90.66009999514996,85.00504999757497,29.3,48.202674865722656
8025.999999999999,70.29817298686137,11.856087170569593,91.42164381435757,9.264398444640037,98.24442073161192,15.805783173791186,107.4494130001239,15.325915334438628,115.50685502215832,14.817309776019664,109.79364252685916,10.531672238720777,104.56330183381982,13.017071836831716,48.0,57.64495000242503,54.9,53.74495000242503,90.75504999757496,85.05504999757497,29.3,48.202674865722656
8028.000000000001,70.38872359150754,11.993368945267456,91.43083623273928,9.232030901161922,98.2517319549522,15.85868929627633,107.45235133332427,15.26048726971202,115.51442484834688,14.807662983480071,109.77301195795457,10.595756311797697,104.57216209609668,12.974810710042672,48.0,57.59495000242499,54.9,53.7,90.81009999515004,85.10504999757501,29.3,48.202674865722656
8030.000000000001,70.22876399404407,12.095294838159,91.44349854443902,9.252528194832,98.24645824812218,15.922381249679464,107.43463669020586,15.315307155015423,115.5120225744321,14.89810178506493,109.7667053913014,10.64446228902507,104.57358077115116,12.8790796931267,48.0,57.54495000242498,54.894950002424984,53.7,90.90504999757502,85.15504999757502,29.3,48.202674865722656
8032.0,70.31888835920695,11.755490058013244,91.44269576175968,9.184740345577442,98.2479972946933,15.891035140912752,107.43083576229856,15.379148040340445,115.5244126026268,14.803327601510762,109.77406965302194,10.56652311629314,104.58093945434526,13.030182542310657,47.994950002424986,57.505049997575014,54.855049997575016,53.70504999757502,90.95,85.20504999757502,29.3,48.202674865722656
8034.0,70.35211769406631,11.919619899249794,91.44801832248976,9.333135284962983,98.2387095238366,15.933074641922556,107.4306298812134,15.32109208365196,115.54807960786044,14.984636511523195,109.77851759620243,10.538423642648748,104.58111748128536,12.929681912724307,47.95,57.55504999757501,54.9,53.75,90.95,85.25504999757501,29.305049997575015,48.202674865722656
8036.0,70.27034863021785,11.890069784842678,91.43891389775172,9.212559177778608,98.22249708375708,15.798291263959449,107.42765076889964,15.27098501184902,115.55291959029827,14.895184458209895,109.77161682156672,10.54018892045084,104.58085161733136,13.01981017350922,47.94495000242499,57.59495000242499,54.9,53.75,90.944950002425,85.3,29.35,48.202674865722656
8038.0,70.32041084332931,11.76562793617608,91.44164778676148,9.233993428209187,98.20316064381292,15.860473400852708,107.40493995398896,15.329540450596507,115.5561255789946,14.976256473380868,109.77601737246252,10.55730584200605,104.58364732267844,13.021195931946998,47.9,57.560099995150026,54.9,53.755049997575014,90.90504999757502,85.30504999757501,29.35,48.202674865722656
8040.0,70.289437011906,11.808781065234802,91.43964331280652,9.21361526569025,98.18414966310787,15.814376617218509,107.38702716594452,15.24766188701696,115.57323213704458,14.91207464057024,109.76367406383189,10.477748715904848,104.5835306658218,13.05459583913444,47.9,57.66009999515003,54.9,53.8,90.95504999757502,85.35504999757501,29.355049997575016,48.202674865722656
8042.0,70.15992307713623,11.820806472357164,91.43604399292296,9.205741841307924,98.15152228632104,16.027728634149753,107.37022330981624,15.34484605011483,115.58622543818568,14.851328581032863,109.78399404741413,10.600037352698948,104.58155110077136,13.070138226581662,47.89495000242499,57.75,54.9,53.8,90.994950002425,85.4,29.4,48.202674865722656
8044.0,70.17813448620602,11.868449971764829,91.42715286184762,9.220891295408938,98.1556595192837,15.886414526067956,107.39030230771628,15.316560760906034,115.58972579045069,14.83978786446691,109.7975813455392,10.482600257845684,104.58182649385571,12.98525326718603,47.85,57.75504999757497,54.9,53.8,90.95504999757496,85.4,29.4,48.202674865722656
8046.0,70.1850507765387,11.864829436814992,91.4313554938226,9.196385479635529,98.15031536385548,15.93129799111905,107.39711987441736,15.246866088044966,115.60759817883763,14.83260962394989,109.80114781708852,10.556321385644548,104.57978978924012,13.045139462806432,47.85504999757497,57.80504999757497,54.90504999757497,53.80504999757497,91.00504999757496,85.4,29.4,48.202674865722656
8048.0,70.37482692792719,11.95636729911481,91.455572687769,9.18218042463183,98.1488938054279,16.00852918057835,107.4189068120461,15.25024747202672,115.64197176082968,14.85926901918598,109.80212487162213,10.551060597194796,104.55973695023326,12.955109706921103,47.9,57.85504999757497,54.955049997574974,53.85504999757497,91.06009999514994,85.4,29.4,48.202674865722656
8049.999999999999,70.29858109405232,11.612507766307017,91.47360649459011,9.285216999480063,98.1403316596324,15.866380682013917,107.41313488288876,15.279387110876687,115.6478990575554,14.87078758412017,109.81949906048293,10.517911648936096,104.56014563777306,13.001160825765094,47.9,57.9,55.0,53.9,91.15504999757498,85.39495000242503,29.4,48.202674865722656
8051.999999999999,70.22740949895417,11.74245428112986,91.4881182875728,9.18777955395406,98.15555959022952,15.880273504571193,107.43683074356034,15.327240817092015,115.6474177295136,14.869043840811782,109.7996759261664,10.51883506350172,104.55024298819092,13.051593094428032,47.9,57.9,55.00504999757497,53.90504999757497,91.21009999514996,85.35,29.4,48.202674865722656
8053.999999999999,70.35253391878399,11.813434188755656,91.4969701951493,9.203664447778392,98.1605744048262,15.90586098793696,107.46463880788598,15.292259040825574,115.65034423096088,14.966021691375955,109.82149162348794,10.620923211054455,104.54774205706003,13.03004108868108,47.9,57.91009999514994,55.05,53.95,91.3,85.35,29.4,48.202674865722656
8055.999999999999,70.22542377566732,11.827144827417614,91.49920572576792,9.212257405177947,98.17598055710312,15.806696666843573,107.48895539936984,15.213686639364091,115.65827268043466,14.937582757175967,109.82534194253655,10.620355356003357,104.54721791882378,13.03014681677729,47.9,58.01009999514994,55.05504999757497,53.955049997574974,91.3,85.35,29.4,48.202674865722656
8058.000000000001,70.35422715096016,11.878798380603865,91.52577010135882,9.22283780067131,98.16794521755368,15.879016822682503,107.47066582855632,15.350836966204394,115.674485003519,14.886213849865324,109.83013364040922,10.622968612188645,104.53560567783398,12.86999998204185,47.9,58.105049997575016,55.1,54.0,91.29495000242498,85.35,29.4,48.202674865722656
8060.000000000001,70.22716783360262,11.810939723945848,91.52667792171285,9.217111755915408,98.17169330377718,15.943030222542252,107.49477468436136,15.20272823194438,115.68147503915034,14.806354545643108,109.8368084331066,10.462299742596247,104.54254211595396,13.048426257957171,47.90504999757501,58.15504999757501,55.105049997575016,54.0,91.244950002425,85.35504999757501,29.4,48.202674865722656
8062.0,70.3446331437919,11.957614476200728,91.53642950302331,9.2746525375471,98.1844238883685,15.94814971087014,107.5180348980469,15.354496443379162,115.68465468040768,14.760521399534898,109.84211257784284,10.537507410092507,104.53993539823904,12.94901717700741,47.95504999757502,58.2,55.15,54.0,91.194950002425,85.4,29.4,48.202674865722656
8064.0,70.25483447014325,11.788260991637198,91.5484492415494,9.14446483262224,98.183704784317,15.820118867707547,107.50792004579364,15.241246736646817,115.68819019707568,14.904506827436965,109.8455103933177,10.650350133605023,104.54689168541884,12.896541722465878,48.0,58.2,55.15504999757501,54.005049997575014,91.15,85.4,29.405049997575013,48.202674865722656
8066.0,70.31392844167307,11.846536723525896,91.54634814352455,9.264166967382868,98.18144775897169,16.018966753385836,107.50073953639456,15.337786932423985,115.6818931082379,14.8220499028109,109.84069178985288,10.599361388497504,104.54458803365604,12.979751913324623,48.0,58.21009999515003,55.20504999757502,54.060099995150026,91.15504999757502,85.40504999757502,29.45,48.202674865722656
8068.0,70.25727672011047,11.875965573724324,91.53187614539534,9.248226210606568,98.17229203116456,15.931411569160176,107.51128736694363,15.278720219508651,115.68069912194764,14.777853711568936,109.83970185669352,10.524804639433125,104.54762730116056,13.07225588997231,48.005049997575014,58.30504999757501,55.25,54.15504999757501,91.194950002425,85.45,29.45,48.202674865722656
8070.0,70.32486899665336,11.748687665322748,91.52797840300552,9.279398226259415,98.16102027407536,15.881835243565714,107.52212064661312,15.30657721860272,115.69350766207742,14.832202340364102,109.85893052888424,10.5638924681795,104.5437898398513,12.89905276815853,48.05504999757501,58.34495000242499,55.25,54.2,91.15,85.45504999757502,29.45,48.202674865722656
8072.0,70.21393074851349,11.769625113422366,91.50748135443042,9.168701957794594,98.15697874599825,15.857656120792567,107.51849509518108,15.344845302042533,115.68081447840844,14.887553159949949,109.84629752308813,10.459484318339848,104.541976009739,13.035691127067658,48.1,58.3,55.25504999757501,54.2,91.15,85.5,29.45,48.202674865722656
8074.0,70.3383375478706,11.91137122665354,91.49858121548672,9.217323282879647,98.1464207565155,15.981030608883309,107.50571388592262,15.35548946171685,115.69172270498969,14.898634480211248,109.86270925067876,10.495398749319271,104.54843503268091,13.03559488129623,48.09495000242503,58.3,55.30504999757497,54.2,91.15,85.5,29.45,48.202674865722656
8076.0,70.25722442442918,11.853497310886995,91.49305019749568,9.260744919136576,98.13008120950818,15.9327154853841,107.46990539954568,15.278395995778435,115.6917874936062,14.803567304834862,109.85565869150778,10.615095982651171,104.5464681741128,12.893941745701811,48.05,58.3,55.35504999757497,54.2,91.14495000242503,85.5,29.45,48.202674865722656
8078.0,70.3453458277381,11.767455942327928,91.48307846055032,9.153783252104637,98.12525351639668,15.996583788374355,107.4920684071728,15.3349625163987,115.690574323088,14.74153774400953,109.86202655687607,10.619792107709165,104.54578430582642,12.881373795987132,48.05,58.30504999757497,55.4,54.2,91.1,85.5,29.45,48.202674865722656
8079.999999999999,70.29428894472903,11.769861823831707,91.47643038782834,9.225267216389945,98.10475229535216,15.99646871840316,107.46397364935892,15.216288599181,115.694555954216,14.86006560533747,109.86926381001692,10.490687563389171,104.55363998506812,12.937686871915975,48.05504999757497,58.35504999757497,55.4,54.2,91.10504999757497,85.5,29.45,48.202674865722656
8081.999999999999,70.20239528705427,11.878404159701848,91.47590561562052,9.14583227973286,98.09255554077276,15.919282899153046,107.45946497907283,15.272281971088304,115.70125749859191,14.847871129097612,109.87074280789932,10.665296852392746,104.55248810503493,13.08768887572862,48.10504999757497,58.40504999757497,55.40504999757497,54.2,91.15,85.49495000242503,29.45,48.202674865722656
8083.999999999999,70.31662142824696,11.76776517338638,91.47539514349975,9.247509925764133,98.06969962311808,15.883845381909463,107.450334419715,15.385912727684332,115.69318074671224,14.810710036490354,109.86231612726102,10.597138530868392,104.55927646641636,13.02697689740487,48.15,58.45,55.45,54.2,91.16009999514996,85.44495000242503,29.45,48.202674865722656
8085.999999999999,70.14107759913242,11.774054478187152,91.47441525579704,9.240272951643718,98.06407697976388,15.814179053596217,107.45067329877816,15.293744691054249,115.72274287543512,14.79489574069275,109.87669850004303,10.608211492454092,104.55773029765916,13.071076824903006,48.15,58.45,55.45,54.205049997574974,91.25504999757496,85.4,29.45,48.202674865722656
8088.000000000001,70.19665868501188,11.754247853594908,91.47143513416638,9.26178862962595,98.05418447004776,15.907721336515593,107.43432674057884,15.291910684461298,115.72086339461087,14.8796103181543,109.87574198013291,10.542565212645052,104.5663022956818,12.899194584550983,48.15504999757501,58.45,55.45504999757502,54.25,91.3,85.4,29.45,48.202674865722656
8090.000000000001,70.30329556579129,11.858798003131056,91.4731353448414,9.204596303158684,98.07775336084846,15.905016037017273,107.47207011376784,15.287484551972383,115.70066303019456,14.884437802317562,109.87716078254044,10.49060294805296,104.57330496864266,13.002962597673184,48.2,58.45504999757502,55.5,54.255049997575014,91.31009999515004,85.4,29.444950002424985,48.202674865722656
8092.0,70.23387081549441,11.940429871672624,91.4773429728253,9.287942536250451,98.07996772176536,15.958645903206245,107.46971423342724,15.237455443160728,115.69246824981047,14.924876834096729,109.88137727313423,10.58001617093023,104.58638725348256,12.964680242310214,48.20504999757502,58.5,55.494950002424986,54.310099995150026,91.40504999757502,85.38990000484998,29.4,48.202674865722656
8094.0,70.28725049894226,11.784339572642748,91.4974758467655,9.237477218195911,98.0874571592284,15.915004884258828,107.49346229985338,15.30366403751956,115.6910944397083,14.901416675864551,109.91184586857,10.58061463867508,104.59235167179143,13.118545290001624,48.25,58.5,55.45,54.40504999757501,91.45,85.3,29.394950002424984,48.202674865722656
8096.0,70.27842112417025,11.976610937914726,91.50630758570456,9.203432954618554,98.09529854521313,15.88466657708454,107.51218134310632,15.37514833754062,115.6827437766504,14.816918704830648,109.90882985205346,10.559226285219005,104.61785040980628,12.972120208475872,48.255049997575014,58.505049997575014,55.45,54.45504999757502,91.45,85.3,29.35,48.202674865722656
8098.0,70.18499748061873,11.989452647797211,91.53061095055617,9.259680018255784,98.14133230197729,15.867718516093774,107.5431989288336,15.315943908086952,115.65197890182228,14.877562256920427,109.9160937246026,10.574826975395712,104.61844938288291,13.061800073003097,48.30504999757501,58.55504999757501,55.45,54.51009999515003,91.45,85.3,29.355049997575016,48.202674865722656
8100.0,70.34304733694513,11.911217310363089,91.5386575972726,9.24034155262059,98.1660515465574,15.87281159573767,107.57630786393692,15.287689825727329,115.65142246186764,14.84438412931359,109.9024746829501,10.553623880091315,104.61598504923305,12.95267798188233,48.35,58.59495000242499,55.45,54.605049997575016,91.45,85.30504999757501,29.394950002424984,48.202674865722656
8102.0,70.28839283718563,11.687869621923996,91.55357084559029,9.13285943977578,98.17194630693818,16.039256854870004,107.57444301341869,15.248508418026434,115.64724685774908,14.82174390025198,109.91887434069602,10.542652205621154,104.61876673878812,12.975399856057487,48.35,58.55504999757501,55.45,54.655049997575006,91.45,85.35,29.355049997575012,48.202674865722656
8104.0,70.18333572244059,11.789410313097571,91.56508867143673,9.183887943489,98.20171006264896,15.85577649037226,107.58853818973692,15.290194953554275,115.64464874101316,14.844587739735692,109.91179286483565,10.5455825277657,104.63038292892776,12.880843670960514,48.35504999757497,58.6,55.455049997574974,54.710099995149946,91.45,85.35504999757497,29.4,48.202674865722656
8106.0,70.26223879652584,11.80788422533054,91.57623837929545,9.2578117555646,98.24470887805296,15.961559032844503,107.61756613637372,15.269087089000283,115.63478372823091,14.971722453581794,109.91788081462596,10.57067956637538,104.62445207550677,13.051758257338255,48.4,58.59495000242503,55.50504999757497,54.8,91.45504999757496,85.4,29.4,48.202674865722656
8108.0,70.27647572593227,11.981383426705415,91.57660200831222,9.29825736495964,98.2583486191054,15.93501453026092,107.63430331659526,15.333171692200716,115.6437428497003,14.84575375106926,109.92479719624106,10.574951741560207,104.63371684500528,12.984024477640403,48.4,58.544950002425026,55.55504999757497,54.81009999514994,91.5,85.40504999757498,29.4,48.202674865722656
8109.999999999999,70.16186595866175,11.976694568319756,91.58764285566204,9.19560999737952,98.25439296517928,15.948938441249243,107.62044582548836,15.3157352948035,115.6368275512046,14.891698124436516,109.91762948133125,10.588959021044008,104.63415616248167,12.996911108631783,48.4,58.5,55.6,54.9,91.5,85.45,29.40504999757497,48.202674865722656
8111.999999999999,70.29019681034625,11.837947792246274,91.58658238930823,9.23152317951928,98.26814186736502,15.919859567210588,107.62745152096306,15.361346887192406,115.64643536248585,14.84160384559528,109.90613098320144,10.546668014881355,104.6283869857879,12.971617660518486,48.4,58.5,55.6,54.90504999757497,91.50504999757496,85.44495000242503,29.45,48.202674865722656
8113.999999999999,70.19711620690789,11.925014554082017,91.57653079310346,9.210296942397385,98.26437682758454,15.911003715166396,107.6193413103403,15.236142960814949,115.64857206896532,14.941682842064498,109.9251519655175,10.561657849711676,104.62447562068978,12.906784620981885,48.4,58.49495000242503,55.60504999757497,54.960099995149946,91.55,85.4,29.444950002425028,48.202674865722656
8115.999999999999,70.27433090280718,11.974413211875618,91.57653846750098,9.18873367205539,98.2526816617593,15.941731913820515,107.58836326343608,15.210818612603752,115.64719366168087,14.870404469797393,109.92679705245315,10.54935117547288,104.6251895950544,12.99032968233795,48.4,58.45,55.65,55.05504999757497,91.54495000242504,85.4,29.4,48.202674865722656
8118.000000000001,70.20637634905981,11.852134052505011,91.57616718674176,9.22691187175746,98.25128931414883,15.950678861635469,107.60990322374356,15.275651579916063,115.6470920574604,14.859363843817638,109.92197658476856,10.46857649785362,104.6197147970234,13.0296923920712,48.4,58.45504999757502,55.65,55.1,91.48990000484996,85.4,29.4,48.202674865722656
8120.000000000001,70.33505984688873,11.965842345202931,91.57691327214036,9.199054001077744,98.24556128669794,15.870567029113769,107.5824872622836,15.245489100486123,115.6507888405948,14.907325195347966,109.92569842242348,10.594055006843108,104.62466614202584,12.96882226601904,48.4,58.494950002424986,55.65,55.09495000242499,91.4,85.4,29.4,48.202674865722656
8122.0,70.25072927802584,11.987414503330683,91.56675565043544,9.16988610772137,98.23216140848686,15.9151165952829,107.56644934677752,15.292190246749586,115.65098576392931,14.899963288991271,109.93919904057516,10.567356847267932,104.6210014305065,13.029372101741474,48.4,58.45504999757502,55.65,55.05,91.4,85.4,29.4,48.202674865722656
8124.0,70.28249903541078,12.05227780745953,91.56896754927952,9.202747651425826,98.2113160041479,15.97224440354158,107.54806635234304,15.224089413094998,115.67180171472604,14.941939693574277,109.93858156575368,10.465373635781775,104.61957404577932,13.07803304295402,48.4,58.51009999515003,55.65504999757501,55.05,91.4,85.4,29.405049997575013,48.202674865722656
8126.0,70.18695580720653,11.953549378715593,91.56876401269808,9.233580617666966,98.19549825440848,15.908457503343122,107.53866879530052,15.32533888449649,115.68745064467072,14.887483397966474,109.94649093401216,10.516202974191575,104.6362749598909,13.10905398905213,48.40504999757501,58.61514999272504,55.7,55.04495000242498,91.4,85.4,29.444950002424985,48.202674865722656
8128.0,70.32630342804246,11.843593277765994,91.56482412340534,9.289538284263784,98.19007284911156,15.902385862274537,107.5305894488683,15.256588615172056,115.69371721609365,14.83017595180109,109.96535197893108,10.553354787264976,104.63012993231504,12.914618609001218,48.45,58.755049997575014,55.69495000242499,54.994950002424986,91.38990000484998,85.39495000242499,29.4,48.202674865722656
8130.0,70.21239134985122,11.795128162884488,91.55462635435644,9.201786638768953,98.19590675975547,15.853125709052648,107.54961022974022,15.39978439428715,115.69021510210143,14.829032479143445,109.95821456306582,10.523665065886524,104.65574144443612,12.951460349204838,48.45504999757502,58.8,55.65,54.94495000242499,91.29495000242498,85.35,29.405049997575013,48.202674865722656
8132.0,70.21937498395019,11.902657814920024,91.55913817243471,9.27593170344102,98.18764469812876,15.88674059955166,107.5706540698183,15.389462596239609,115.6889470557212,14.80752424637635,109.96472317807071,10.609678637243723,104.64020195243484,13.009253074244617,48.5,58.79495000242499,55.655049997575006,54.9,91.255049997575,85.35504999757501,29.45,48.202674865722656
8134.0,70.33751815847093,11.898794508537382,91.57268173519626,9.201942423424947,98.18961853164396,15.998006833696008,107.58957321519082,15.268871808213522,115.6908699797576,14.877492335042302,109.99665706633198,10.603414643944872,104.65718498126988,13.05047347869637,48.50504999757497,58.75,55.7,54.89495000242503,91.30504999757495,85.4,29.45,48.202674865722656
8136.0,70.3033797354538,11.954464149375514,91.59120052226405,9.187171806205582,98.18512605080804,15.910297970245722,107.59342848430636,15.41975728712826,115.72083492992266,14.928568227735807,110.00515881403442,10.52716839557865,104.6693246606373,13.034470040176112,48.544950002425026,58.74495000242503,55.7,54.84495000242503,91.34495000242502,85.4,29.45,48.202674865722656
8138.0,70.1717433467819,11.91138687517855,91.59475354610532,9.173749184989624,98.18775650081164,16.011626528870384,107.62530990699764,15.37767511010068,115.69409924548845,14.882501338807463,110.01222139187726,10.5897398035254,104.68138698037804,13.061131180713918,48.5,58.7,55.7,54.8,91.3,85.4,29.45,48.202674865722656
8139.999999999999,70.3434078091258,11.905481415006449,91.60313660944053,9.233708148710496,98.18686244555498,15.88661027659731,107.66441505722204,15.309873944588842,115.6927787561116,14.754368597983252,110.02861965729652,10.604222283252152,104.6841523029844,13.071187768608096,48.5,58.69495000242503,55.7,54.8,91.3,85.40504999757498,29.45,48.202674865722656
8141.999999999999,70.19084026488046,11.848113466353013,91.62692402955236,9.24099239944744,98.1871864739734,15.970483690930028,107.6621020232256,15.297452160805664,115.69689052421796,14.895162434141064,110.02893563039868,10.63881032643718,104.69341891324818,12.980780519807924,48.5,58.65,55.7,54.8,91.30504999757495,85.45,29.45,48.202674865722656
8143.999999999999,70.28047843377034,11.826902832781323,91.64186204408225,9.289894395450936,98.1815901173237,15.883849987510615,107.67026167607148,15.288104715200408,115.69474820256804,14.905245641945507,110.02463966091209,10.620802846471117,104.69624366986592,13.04436026825498,48.5,58.64495000242503,55.7,54.8,91.35,85.45,29.45,48.202674865722656
8145.999999999999,70.14882198361028,11.685945669098173,91.64671626605283,9.168411815358958,98.1837429892476,15.973182756250706,107.66741562609208,15.308114185399662,115.69864050353208,14.878027692488477,110.03103659929654,10.561288034405448,104.70875364808492,12.974976962117458,48.5,58.59495000242503,55.7,54.8,91.35,85.44495000242503,29.45,48.202674865722656
8148.000000000001,70.16268518864038,11.812810162410434,91.65667580887516,9.202775692706515,98.17391555744992,15.792145738236238,107.69587727001957,15.30624668988205,115.70794507975592,14.810795420659812,110.03227464539128,10.531818902231334,104.69787016212685,13.001703470332414,48.5,58.54495000242498,55.70504999757502,54.8,91.35,85.4,29.45,48.202674865722656
8150.000000000001,70.13237129937083,11.678413888378577,91.670420533273,9.193006601621027,98.20531989349506,15.876907005074097,107.69827036213904,15.350017504142327,115.73003025467152,14.797692504328245,110.03961742691442,10.49148841546618,104.7185540609356,13.096491710999556,48.5,58.494950002424986,55.75,54.8,91.35,85.4,29.444950002424985,48.202674865722656
8152.0,70.28238815685216,11.857415547493838,91.6563007806534,9.20229455110987,98.23061835122677,15.91339842121166,107.69862074784756,15.280210991365676,115.7283379369996,14.88903502544947,110.03528503359756,10.5845376012268,104.7242755672378,13.051881152127496,48.5,58.45,55.75,54.79495000242498,91.35,85.4,29.4,48.202674865722656
8154.0,70.2739942378621,12.00996786807961,91.65632790307536,9.2195852791873,98.2513628856268,16.10266252353,107.694734674772,15.383118397133387,115.73377189487044,14.876490063798917,110.04406699174258,10.535800125437346,104.7259602903653,12.914089491426251,48.5,58.45504999757502,55.75,54.755049997575014,91.36009999515002,85.4,29.4,48.20265133769847
8156.0,70.29523298027877,11.861351518459696,91.65303661588511,9.199410926604974,98.25680346618124,15.779610849703426,107.6561621173237,15.304405500603512,115.73416139520528,14.935935170297752,110.04856152962084,10.435355754325537,104.72465602204112,12.971608858747189,48.5,58.494950002424986,55.755049997575014,54.80504999757501,91.45,85.39495000242499,29.4,48.202418386852116
8158.0,70.17853663073309,11.842856657867772,91.6491779575805,9.19738934510018,98.27655283609816,15.979985296615688,107.65913347685972,15.272060123305684,115.7325507764324,14.776727255233142,110.04690455027344,10.573138419012512,104.72775102943945,13.033274479050592,48.494950002424986,58.44495000242499,55.79495000242498,54.855049997575016,91.45,85.35,29.4,48.20218543600576
8160.0,70.27535136277125,11.99414777424086,91.63585546903766,9.286334719559925,98.28167932007838,15.987660600864354,107.67049879886945,15.35994831517433,115.73678050036187,14.926369666556358,110.07927351748532,10.583272684801756,104.75094099721215,12.932184744135068,48.45,58.4,55.75,54.91009999515003,91.46009999515005,85.34495000242498,29.4,48.20195248515941
8162.0,70.18594868842503,11.89650752743815,91.62967996212126,9.171758843724025,98.27992264226384,15.886906222819787,107.66752186508494,15.317366339577452,115.73475894240208,14.84494754864677,110.06648041533408,10.601040535121852,104.76515971632196,13.007879455913478,48.45,58.405049997575006,55.75,55.00504999757501,91.55,85.30504999757501,29.4,48.20171953431306
8164.0,70.32034587383309,11.832479819014994,91.62523685236629,9.256044103497906,98.28039464413632,15.855748529328578,107.6715831961754,15.353529257813111,115.7343345313275,14.611344737080216,110.06624249806524,10.535488659559748,104.76818668047436,13.02766314490389,48.44495000242503,58.45,55.74495000242503,55.05,91.55,85.35,29.40504999757497,48.2014865834667
8166.0,70.15360913222345,11.85111399887934,91.62081915999256,9.197839154173348,98.28102459718232,15.930621650541308,107.69735691536413,15.312202288498575,115.7327955418791,14.838204135764544,110.06226265233208,10.508607968460534,104.78471847244433,13.061656056349578,48.4,58.44495000242503,55.7,55.05,91.53990000485004,85.35504999757497,29.45,48.20125363262035
8168.0,70.14829783941866,11.835171398588876,91.6129692702836,9.242512622064131,98.28202796857354,15.900569201526691,107.73508669908088,15.345635543030562,115.7268158653034,14.816464944891138,110.074747892083,10.62533331903466,104.77854284099293,13.023502986993174,48.4,58.4,55.705049997574974,55.05,91.43990000485006,85.40504999757498,29.45,48.20102068177399
8169.999999999999,70.24540691992239,11.827289730676428,91.61205253578758,9.281402175959547,98.27654105103746,15.932909808041927,107.73488215688168,15.224590722086678,115.73277493096197,14.920738621774936,110.05937770122024,10.503480467864096,104.7874340266084,13.051663321322977,48.4,58.39495000242503,55.74495000242503,55.039900004850054,91.33485000727508,85.45,29.45,48.20078773092764
8171.999999999999,70.18479426404322,11.895246521516745,91.6006527344403,9.309360572253672,98.2765029484663,15.888687667778406,107.75046618230697,15.339171056527729,115.72107254786044,14.966025249694788,110.06214381660388,10.52689139146118,104.7745645907968,13.013289998928451,48.4,58.34495000242503,55.7,54.94495000242503,91.2,85.45504999757497,29.45,48.20055478008128
8173.999999999999,70.28238109892588,11.808492613404107,91.5961722258762,9.270144865783026,98.28307868481149,15.923912456838217,107.766134825292,15.285761641808133,115.69288314066064,14.807835357940084,110.0606289205214,10.647682839789509,104.77431894186908,13.041270722302135,48.39495000242503,58.289900004850054,55.7,54.89495000242503,91.19495000242505,85.49495000242503,29.45504999757497,48.20032182923493
8175.999999999999,70.21070649962537,11.845321257203167,91.62303534256216,9.237693643892875,98.29663876437763,15.950481283861532,107.79142407549588,15.261706595873346,115.69359853091626,14.761304916040377,110.05794532056169,10.533275532272244,104.77609318750484,13.212668803662366,48.34495000242503,58.18990000485006,55.7,54.84495000242503,91.13990000485006,85.45504999757497,29.49495000242503,48.20008887838858
8178.000000000001,70.12931133026608,11.947646261317916,91.61156131540152,9.203513441393389,98.31007888339364,15.776593812131397,107.78543139611791,15.277663587207511,115.69211231389464,14.814791758177217,110.04100856949668,10.535622672566824,104.77709295964314,13.037520943211485,48.29495000242498,58.09495000242499,55.7,54.78990000484997,91.05,85.5,29.45,48.199855927542224
8180.000000000001,70.25981522302934,11.899326961301682,91.60235880975772,9.198282662991696,98.3350566748392,15.963786717858872,107.7781128546023,15.28974769408939,115.7030283463018,14.816993629797622,110.05714486052024,10.54822707346806,104.77442888582164,12.983543741258266,48.255049997575014,58.05,55.70504999757502,54.7,91.05,85.50504999757501,29.45,48.19962297669587
8182.0,70.24167991056846,11.963981777322106,91.59919669727245,9.27562109433818,98.35548345837276,15.983962186721438,107.77618986581793,15.359781308551488,115.6920406095137,14.824276298597624,110.031376788974,10.578079948122328,104.79025321176208,12.9336601645701,48.29495000242498,58.04495000242498,55.75,54.7,91.05,85.55,29.444950002424985,48.19939002584952
8184.0,70.11253240228531,11.808730442054712,91.60920173995795,9.22408016070412,98.379384798984,15.89940472987064,107.7702033534292,15.22126604394047,115.69608956130412,14.92430463379809,110.02318612544552,10.556415879895702,104.78612721790174,13.080215269770516,48.25,58.01009999515003,55.744950002424986,54.7,91.05,85.54495000242498,29.4,48.19915707500316
8186.0,70.09576997999652,11.735024420948168,91.62142021942418,9.1998680450514,98.4008871614981,15.965439789719031,107.7746726728951,15.272207589502624,115.70407733201576,14.8665938778295,110.02726239249029,10.59711336135668,104.7892344420289,13.092781488431156,48.25,58.1,55.70504999757502,54.7,91.04495000242498,85.5,29.405049997575013,48.198924124156804
